0.064 0.159779 5.87356e-13 2.93247e-50 1.75765e-100 1.09562e-158
0.0644 0.1602 6.58329e-13 4.17688e-50 3.26114e-100 2.71141e-158
0.0648 0.160574 7.37351e-13 5.93597e-50 6.02601e-100 6.66701e-158
0.0652 0.160901 8.25272e-13 8.41715e-50 1.10901e-99 1.62895e-157
0.0656 0.161183 9.23026e-13 1.19093e-49 2.03287e-99 3.95521e-157
0.066 0.161421 1.03164e-12 1.68137e-49 3.71173e-99 9.54454e-157
0.0664 0.161615 1.15224e-12 2.3687e-49 6.75083e-99 2.2893e-156
0.0668 0.161769 1.28605e-12 3.32995e-49 1.22314e-98 5.45826e-156
0.0672 0.161883 1.43442e-12 4.67152e-49 2.20776e-98 1.29373e-155
0.0676 0.161959 1.59882e-12 6.54008e-49 3.97016e-98 3.04867e-155
0.068 0.161998 1.78088e-12 9.13739e-49 7.11319e-98 7.14313e-155
0.0684 0.162003 1.98234e-12 1.27405e-48 1.26982e-97 1.66424e-154
0.0688 0.161976 2.20513e-12 1.77291e-48 2.25871e-97 3.85587e-154
0.0692 0.161919 2.45136e-12 2.46225e-48 4.0035e-97 8.88475e-154
0.0696 0.161833 2.72331e-12 3.41298e-48 7.0713e-97 2.03618e-153
0.07 0.161722 3.02347e-12 4.72173e-48 1.24468e-96 4.6416e-153
0.0704 0.161587 3.35457e-12 6.51995e-48 2.18339e-96 1.05252e-152
0.0708 0.161431 3.71955e-12 8.98615e-48 3.81717e-96 2.3743e-152
0.0712 0.161256 4.12165e-12 1.23622e-47 6.65128e-96 5.3286e-152
0.0716 0.161065 4.56435e-12 1.69756e-47 1.15515e-95 1.18985e-151
0.072 0.160861 5.05145e-12 2.32684e-47 1.99968e-95 2.64364e-151
0.0724 0.160645 5.58709e-12 3.18368e-47 3.45053e-95 5.84484e-151
0.0728 0.16042 6.17574e-12 4.34834e-47 5.93517e-95 1.28596e-150
0.0732 0.16019 6.82226e-12 5.92867e-47 1.01769e-94 2.81578e-150
0.0736 0.159956 7.53191e-12 8.06937e-47 1.73962e-94 6.13634e-150
0.074 0.159722 8.31039e-12 1.09642e-46 2.96457e-94 1.33102e-149
0.0744 0.159489 9.16387e-12 1.48724e-46 5.03677e-94 2.87379e-149
0.0748 0.15926 1.0099e-11 2.01399e-46 8.53182e-94 6.17647e-149
0.0752 0.159039 1.11231e-11 2.72279e-46 1.44094e-93 1.3215e-148
0.0756 0.158826 1.22439e-11 3.67502e-46 2.42649e-93 2.81488e-148
0.076 0.158626 1.34698e-11 4.95223e-46 4.07431e-93 5.96955e-148
0.0764 0.15844 1.481e-11 6.66265e-46 6.82161e-93 1.26048e-147
0.0768 0.158271 1.62743e-11 8.9496e-46 1.13891e-92 2.65011e-147
0.0772 0.158121 1.78731e-11 1.20027e-45 1.89618e-92 5.54818e-147
0.0776 0.157992 1.96181e-11 1.60724e-45 3.14822e-92 1.15669e-146
0.078 0.157887 2.15214e-11 2.1489e-45 5.21269e-92 2.40149e-146
0.0784 0.157807 2.35962e-11 2.86874e-45 8.6076e-92 4.96555e-146
0.0788 0.157755 2.58569e-11 3.82395e-45 1.41755e-91 1.02258e-145
0.0792 0.157733 2.83187e-11 5.08965e-45 2.32834e-91 2.09743e-145
0.0796 0.157742 3.0998e-11 6.76431e-45 3.81429e-91 4.2851e-145
0.08 0.157784 3.39126e-11 8.9769e-45 6.23239e-91 8.72039e-145
0.0804 0.157861 3.70814e-11 1.1896e-44 1.01574e-90 1.7678e-144
0.0808 0.157975 4.05247e-11 1.57419e-44 1.65122e-90 3.57e-144
0.0812 0.158127 4.42644e-11 2.08018e-44 2.67755e-90 7.1823e-144
0.0816 0.158317 4.83239e-11 2.74495e-44 4.33101e-90 1.43958e-143
0.082 0.158548 5.27282e-11 3.61716e-44 6.9883e-90 2.87476e-143
0.0824 0.158821 5.75042e-11 4.75998e-44 1.12485e-89 5.71978e-143
0.0828 0.159136 6.26806e-11 6.25536e-44 1.80623e-89 1.13393e-142
0.0832 0.159494 6.82882e-11 8.20949e-44 2.89344e-89 2.23997e-142
0.0836 0.159897 7.43597e-11 1.07597e-43 4.62412e-89 4.40919e-142
0.084 0.160343 8.09303e-11 1.40836e-43 7.37273e-89 8.6488e-142
