0.398 0.360018 0.216698 0 0 0 0 0 0 0 0 0 0
0.4 0.366616 0.220413 0 0 0 0 0 0 0 0 0 0
0.402 0.37333 0.224193 0 0 0 0 0 0 0 0 0 0
0.404 0.380162 0.228041 0 0 0 0 0 0 0 0 0 0
0.406 0.387116 0.231958 0 0 0 0 0 0 0 0 0 0
0.408 0.394192 0.235945 0 0 0 0 0 0 0 0 0 0
0.41 0.401394 0.240004 0 0 0 0 0 0 0 0 0 0
0.412 0.408717 0.244137 0 0 0 0 0 0 0 0 0 0
0.414 0.416123 0.248344 0 0 0 0 0 0 0 0 0 0
0.416 0.423576 0.252627 0 0 0 0 0 0 0 0 0 0
0.418 0.431041 0.256986 0 0 0 0 0 0 0 0 0 0
0.42 0.438489 0.261421 0 0 0 0 0 0 0 0 0 0
0.422 0.445895 0.265935 0 0 0 0 0 0 0 0 0 0
0.424 0.453238 0.270526 0 0 0 0 0 0 0 0 0 0
0.426 0.460506 0.275196 0 0 0 0 0 0 0 0 0 0
0.428 0.467691 0.279945 0 0 0 0 0 0 0 0 0 0
0.43 0.474792 0.284775 0 0 0 0 0 0 0 0 0 0
0.432 0.481813 0.289686 0 0 0 0 0 0 0 0 0 0
0.434 0.488763 0.29468 0 0 0 0 0 0 0 0 0 0
0.436 0.495655 0.299757 0 0 0 0 0 0 0 0 0 0
0.438 0.502502 0.304919 0 0 0 0 0 0 0 0 0 0
0.44 0.509321 0.310169 0 0 0 0 0 0 0 0 0 0
0.442 0.516127 0.315506 0 0 0 0 0 0 0 0 0 0
0.444 0.522935 0.320935 0 0 0 0 0 0 0 0 0 0
0.446 0.529756 0.326455 0 0 0 0 0 0 0 0 0 0
0.448 0.536599 0.33207 0 0 0 0 0 0 0 0 0 0
0.45 0.543471 0.337782 0 0 0 0 0 0 0 0 0 0
0.452 0.550371 0.343591 0 0 0 0 0 0 0 0 0 0
0.454 0.557299 0.3495 0 0 0 0 0 0 0 0 0 0
0.456 0.56425 0.355512 0 0 0 0 0 0 0 0 0 0
0.458 0.571214 0.361627 0 0 0 0 0 0 0 0 0 0
0.46 0.578182 0.367847 0 0 0 0 0 0 0 0 0 0
0.462 0.585141 0.374173 0 0 0 0 0 0 0 0 0 0
0.464 0.592082 0.380605 0 0 0 0 0 0 0 0 0 0
0.466 0.598991 0.387132 0 0 0 0 0 0 0 0 0 0
0.468 0.60586 0.393741 0 0 0 0 0 0 0 0 0 0
0.47 0.61268 0.40042 0 0 0 0 0 0 0 0 0 0
0.472 0.619446 0.407152 0 0 0 0 0 0 0 0 0 0
0.474 0.626157 0.413905 0 0 0 0 0 0 0 0 0 0
0.476 0.632812 0.420647 0 0 0 0 0 0 0 0 0 0
0.478 0.639414 0.427351 0 0 0 0 0 0 0 0 0 0
0.48 0.645971 0.433993 0 0 0 0 0 0 0 0 0 0
0.482 0.652488 0.440553 0 0 0 0 0 0 0 0 0 0
0.484 0.658976 0.447012 0 0 0 0 0 0 0 0 0 0
0.486 0.665443 0.453359 0 0 0 0 0 0 0 0 0 0
0.488 0.671899 0.459593 0 0 0 0 0 0 0 0 0 0
0.49 0.678352 0.465719 0 0 0 0 0 0 0 0 0 0
0.492 0.68481 0.471747 0 0 0 0 0 0 0 0 0 0
0.494 0.691276 0.477692 0 0 0 0 0 0 0 0 0 0
0.496 0.697754 0.483574 0 0 0 0 0 0 0 0 0 0
0.498 0.704244 0.489411 0 0 0 0 0 0 0 0 0 0
0.5 0.710743 0.495219 0 0 0 0 0 0 0 0 0 0
0.502 0.717247 0.501015 0 0 0 0 0 0 0 0 0 0
0.504 0.72375 0.506809 0 0 0 0 0 0 0 0 0 0
0.506 0.730243 0.512608 0 0 0 0 0 0 0 0 0 0
0.508 0.73672 0.518415 0 0 0 0 0 0 0 0 0 0
0.51 0.743171 0.524227 0 0 0 0 0 0 0 0 0 0
0.512 0.749589 0.53004 0 0 0 0 0 0 0 0 0 0
0.514 0.755966 0.535844 0 0 0 0 0 0 0 0 0 0
0.516 0.762299 0.541629 0 0 0 0 0 0 0 0 0 0
0.518 0.768583 0.547386 0 0 0 0 0 0 0 0 0 0
0.52 0.774818 0.553102 0 0 0 0 0 0 0 0 0 0
0.522 0.781004 0.558769 0 0 0 0 0 0 0 0 0 0
0.524 0.787145 0.564381 0 0 0 0 0 0 0 0 0 0
0.526 0.793245 0.569932 0 0 0 0 0 0 0 0 0 0
0.528 0.799311 0.575423 0 0 0 0 0 0 0 0 0 0
0.53 0.80535 0.580858 0 0 0 0 0 0 0 0 0 0
0.532 0.81137 0.586246 0 0 0 0 0 0 0 0 0 0
0.534 0.817376 0.591598 0 0 0 0 0 0 0 0 0 0
0.536 0.823377 0.596933 0 0 0 0 0 0 0 0 0 0
0.538 0.829376 0.602269 0 0 0 0 0 0 0 0 0 0
0.54 0.835379 0.607631 0 0 0 0 0 0 0 0 0 0
0.542 0.841386 0.61304 0 0 0 0 0 0 0 0 0 0
0.544 0.847398 0.618521 0 0 0 0 0 0 0 0 0 0
0.546 0.853413 0.624095 0 0 0 0 0 0 0 0 0 0
0.548 0.859427 0.629778 0 0 0 0 0 0 0 0 0 0
0.55 0.865436 0.63558 0 0 0 0 0 0 0 0 0 0
0.552 0.871433 0.641503 0 0 0 0 0 0 0 0 0 0
0.554 0.877411 0.64754 0 0 0 0 0 0 0 0 0 0
0.556 0.883364 0.653674 0 0 0 0 0 0 0 0 0 0
0.558 0.889286 0.659874 0 0 0 0 0 0 0 0 0 0
0.56 0.895171 0.666104 0 0 0 0 0 0 0 0 0 0
0.562 0.901016 0.672315 0 0 0 0 0 0 0 0 0 0
0.564 0.906817 0.678456 0 0 0 0 0 0 0 0 0 0
0.566 0.912574 0.684472 0 0 0 0 0 0 0 0 0 0
0.568 0.918287 0.69031 0 0 0 0 0 0 0 0 0 0
0.57 0.92396 0.695923 0 0 0 0 0 0 0 0 0 0
0.572 0.929597 0.701275 0 0 0 0 0 0 0 0 0 0
0.574 0.935203 0.706343 0 0 0 0 0 0 0 0 0 0
0.576 0.940783 0.711122 0 0 0 0 0 0 0 0 0 0
0.578 0.946345 0.715627 0 0 0 0 0 0 0 0 0 0
0.58 0.951893 0.719891 0 0 0 0 0 0 0 0 0 0
0.582 0.957435 0.723963 0 0 0 0 0 0 0 0 0 0
0.584 0.962973 0.727911 0 0 0 0 0 0 0 0 0 0
0.586 0.96851 0.73181 0 0 0 0 0 0 0 0 0 0
0.588 0.974048 0.735741 0 0 0 0 0 0 0 0 0 0
0.59 0.979586 0.739782 0 0 0 0 0 0 0 0 0 0
0.592 0.985123 0.744006 0 0 0 0 0 0 0 0 0 0
0.594 0.990653 0.748471 0 0 0 0 0 0 0 0 0 0
0.596 0.996173 0.753218 0 0 0 0 0 0 0 0 0 0
0.598 1.00168 0.758266 0 0 0 0 0 0 0 0 0 0
0.6 1.00716 0.763612 0 0 0 0 0 0 0 0 0 0
